W,L,run_id,goodput,retransmissions,avg_rtt,utilization,buffer_events
32,256,5,853328.2639362026,17568,0.002400014257764131,0.08533282639362028,0
32,256,6,848398.6331951477,18638,0.0024139595702636183,0.08483986331951479,0
32,256,7,866378.8641195549,16546,0.0023638619140152395,0.0866378864119555,0
32,256,8,866189.2081233498,17395,0.002364379492140191,0.08661892081233499,0
32,256,9,869926.8986840264,16441,0.002354220800734053,0.08699268986840265,0
32,512,0,1560552.3344757967,8923,0.0026247117187363556,0.15605523344757966,0
32,512,1,1521754.10048356,8635,0.0026916306640464675,0.15217541004835602,0
32,512,2,1517377.4151828662,9435,0.002699394335921609,0.15173774151828662,0
32,512,3,1558742.8806293858,9210,0.002627758593736849,0.1558742880629386,0
32,512,4,1565357.251042895,8336,0.0026166550781114685,0.1565357251042895,0
32,512,5,1530136.9530269043,9360,0.002676884570297663,0.15301369530269043,0
32,512,6,1532389.8675611184,10055,0.0026729490234224836,0.15323898675611186,0
32,512,7,1554727.251519143,8524,0.0026345457031114287,0.15547272515191432,0
32,512,8,1555476.8025354615,9299,0.0026332761718615345,0.15554768025354618,0
32,512,9,1538102.0477728224,8938,0.002663022265610415,0.15381020477728227,0
32,1024,0,2669384.4809930464,4004,0.003068872265621499,0.26693844809930467,0
32,1024,1,2693806.4155498454,4000,0.003041049999997083,0.2693806415549846,0
32,1024,2,2570854.2647089404,5490,0.0031864894531185954,0.25708542647089405,0
32,1024,3,2606092.396121942,5460,0.0031434035156198996,0.2606092396121942,0
32,1024,4,2690609.516808453,4174,0.0030446632812468405,0.2690609516808453,0
32,1024,5,2582751.035185659,5099,0.0031718117187439733,0.25827510351856586,0
32,1024,6,2576531.696665095,5475,0.0031794679687438825,0.25765316966650953,0
32,1024,7,2557256.692898771,4863,0.0032034328124932905,0.2557256692898771,0
32,1024,8,2686714.397980045,4718,0.0030490773437470684,0.2686714397980045,0
32,1024,9,2641910.513377739,4952,0.0031007863281206876,0.26419105133777393,0
32,2048,0,4179950.0515122414,2395,0.003919664062510154,0.4179950051512242,0
32,2048,1,4009758.858294709,2689,0.0040860312500108475,0.40097588582947097,0
32,2048,2,3972634.9428147413,2859,0.004124214843760953,0.39726349428147417,0
32,2048,3,3921086.6063451846,3251,0.004178433593761246,0.3921086606345185,0
32,2048,4,4225322.089448026,2480,0.0038775742187598106,0.42253220894480265,0
32,2048,5,3947063.8664577934,3368,0.004150933593761041,0.3947063866457794,0
32,2048,6,3804740.4319059714,3246,0.004306207031261918,0.3804740431905972,0
32,2048,7,3936062.852311488,3142,0.004162535156261123,0.3936062852311488,0
32,2048,8,4093585.4242117857,3029,0.004002359375010409,0.4093585424211786,0
32,2048,9,4015055.846765864,2600,0.004080640625010819,0.4015055846765865,0
32,4096,0,233016.8811038833,47504,0.14062500469822792,0.02330168811038833,0
32,4096,1,5615336.871690387,1732,0.005835446875003928,0.5615336871690387,0
